               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.031228,           0.0041714,           0.0028129,             0.97446,             0.90344,              0.9851,             0.65038,            0.028704,           0.0019217,           0.0028824,           0.0071884,           0.0071884,           0.0071884
                 144,            0.035028,           0.0046785,           0.0030747,             0.96663,             0.91168,             0.98698,             0.65318,            0.029231,           0.0019375,           0.0029296,           0.0071686,           0.0071686,           0.0071686
                 145,            0.033727,           0.0039413,           0.0031161,             0.89701,              0.9387,             0.95903,              0.6203,            0.035183,           0.0018633,           0.0029147,           0.0071488,           0.0071488,           0.0071488
                 146,            0.034704,            0.005584,           0.0030809,             0.84746,             0.93793,             0.92278,             0.53066,            0.032978,           0.0018956,           0.0029314,            0.007129,            0.007129,            0.007129
                 147,            0.035885,           0.0047516,           0.0031901,             0.92685,             0.91517,             0.97793,             0.64043,            0.030272,           0.0018825,           0.0029477,           0.0071092,           0.0071092,           0.0071092
                 148,             0.03352,           0.0046489,           0.0034059,             0.98578,             0.93548,             0.98972,             0.63436,            0.031514,           0.0018719,           0.0029652,           0.0070894,           0.0070894,           0.0070894
                 149,            0.037231,            0.004072,            0.004381,             0.91133,             0.93548,             0.97031,             0.65301,            0.028559,           0.0018776,           0.0030081,           0.0070696,           0.0070696,           0.0070696
                 150,            0.032532,           0.0049465,           0.0036214,              0.9405,             0.96774,             0.99049,               0.694,            0.025814,           0.0018838,           0.0030414,           0.0070498,           0.0070498,           0.0070498
                 151,             0.03326,           0.0046926,           0.0034242,             0.92383,             0.90589,             0.97201,             0.64603,            0.028941,           0.0018594,           0.0029651,             0.00703,             0.00703,             0.00703
                 152,            0.033356,           0.0047295,           0.0029508,             0.91387,             0.91564,             0.97243,             0.66217,            0.027256,           0.0019012,           0.0029179,           0.0070102,           0.0070102,           0.0070102
                 153,            0.031969,           0.0040502,           0.0032468,             0.79763,             0.94734,             0.94656,             0.55701,            0.028169,           0.0019083,           0.0028373,           0.0069904,           0.0069904,           0.0069904
                 154,            0.035119,           0.0051617,           0.0029231,             0.95232,                0.93,             0.97302,              0.6319,            0.029048,           0.0018556,           0.0028179,           0.0069706,           0.0069706,           0.0069706
                 155,            0.033275,           0.0038642,           0.0029607,             0.98293,             0.95161,             0.98753,             0.70294,            0.024423,           0.0018378,           0.0027989,           0.0069508,           0.0069508,           0.0069508
                 156,            0.032216,           0.0038757,           0.0027744,             0.95543,             0.94324,             0.97881,             0.65287,             0.02874,           0.0018252,           0.0027967,            0.006931,            0.006931,            0.006931
                 157,            0.033719,           0.0039956,           0.0027762,             0.92191,             0.95161,             0.98376,             0.64907,            0.028523,           0.0018059,           0.0028022,           0.0069112,           0.0069112,           0.0069112
                 158,            0.032458,           0.0048878,           0.0027602,               0.963,             0.95161,             0.98242,             0.70499,            0.027753,           0.0018168,           0.0028208,           0.0068914,           0.0068914,           0.0068914
                 159,            0.030349,           0.0056158,           0.0030102,             0.93892,             0.91899,             0.98561,             0.70764,            0.027384,           0.0017795,           0.0027866,           0.0068716,           0.0068716,           0.0068716
                 160,            0.032583,            0.004109,           0.0028717,             0.98064,             0.95161,             0.98504,              0.6926,            0.028595,            0.001812,           0.0027846,           0.0068518,           0.0068518,           0.0068518
                 161,            0.033139,           0.0042976,           0.0029423,             0.91316,              0.9458,             0.98253,             0.68595,            0.028005,            0.001829,           0.0027355,            0.006832,            0.006832,            0.006832
                 162,            0.033628,           0.0042973,           0.0032246,             0.87837,             0.95161,             0.95792,             0.70309,            0.027317,             0.00183,            0.002704,           0.0068122,           0.0068122,           0.0068122
                 163,            0.031427,           0.0038142,           0.0026937,             0.92889,             0.95161,             0.95385,             0.65304,             0.02793,           0.0018388,           0.0027025,           0.0067924,           0.0067924,           0.0067924
                 164,            0.030894,           0.0036408,           0.0037108,             0.97824,             0.95161,             0.99051,             0.71985,            0.022076,           0.0018432,           0.0027833,           0.0067726,           0.0067726,           0.0067726
                 165,            0.028842,           0.0039114,           0.0031389,             0.97999,             0.95161,             0.98888,             0.60106,            0.030858,           0.0018135,           0.0028426,           0.0067528,           0.0067528,           0.0067528
                 166,            0.035237,           0.0044176,           0.0028922,             0.99023,             0.94363,             0.98828,             0.71943,            0.027221,           0.0018094,           0.0028713,            0.006733,            0.006733,            0.006733
                 167,            0.033655,           0.0047869,           0.0029579,             0.98457,             0.93548,             0.98714,             0.72144,            0.027364,           0.0018171,           0.0029238,           0.0067132,           0.0067132,           0.0067132
                 168,            0.032307,           0.0043215,           0.0035297,             0.94573,             0.97685,             0.99136,             0.74048,            0.026653,           0.0018218,            0.002943,           0.0066934,           0.0066934,           0.0066934
                 169,             0.03114,           0.0040717,           0.0030064,             0.94313,             0.90538,             0.97649,             0.70587,            0.025581,           0.0018125,           0.0029544,           0.0066736,           0.0066736,           0.0066736
                 170,            0.035125,           0.0038011,           0.0030588,             0.99382,             0.93548,             0.99042,             0.74857,            0.026279,           0.0018078,           0.0029727,           0.0066538,           0.0066538,           0.0066538
                 171,            0.029634,           0.0041662,           0.0030536,             0.97069,              0.9248,             0.98152,             0.75756,            0.026885,           0.0017992,           0.0029599,            0.006634,            0.006634,            0.006634
                 172,             0.03134,            0.003826,           0.0028076,             0.94307,             0.93401,             0.97143,             0.71407,            0.023673,           0.0017951,           0.0029249,           0.0066142,           0.0066142,           0.0066142
                 173,            0.028425,           0.0043761,           0.0028454,             0.98885,             0.93548,             0.97548,             0.66029,            0.027944,           0.0018216,           0.0028287,           0.0065944,           0.0065944,           0.0065944
                 174,            0.031811,           0.0036213,           0.0027178,             0.98919,             0.93548,              0.9768,             0.74624,            0.023388,           0.0018189,           0.0028311,           0.0065746,           0.0065746,           0.0065746
                 175,            0.028324,           0.0038443,           0.0028127,             0.99216,             0.93548,             0.97783,             0.71386,             0.02712,           0.0018061,             0.00276,           0.0065548,           0.0065548,           0.0065548
                 176,            0.033673,           0.0039825,           0.0030354,                   1,             0.94283,             0.97988,             0.75907,            0.023056,            0.001786,           0.0027483,            0.006535,            0.006535,            0.006535
                 177,            0.026966,           0.0040342,           0.0025769,             0.96598,             0.93639,              0.9742,             0.68956,            0.028748,           0.0017619,           0.0026933,           0.0065152,           0.0065152,           0.0065152
                 178,            0.033922,           0.0043923,           0.0029321,              0.9568,             0.93076,               0.973,             0.67165,            0.027424,           0.0017823,           0.0026774,           0.0064954,           0.0064954,           0.0064954
                 179,            0.031372,           0.0046815,           0.0025717,                   1,             0.94126,             0.97375,             0.68921,            0.027867,           0.0017944,           0.0026189,           0.0064756,           0.0064756,           0.0064756
                 180,             0.03069,           0.0039862,           0.0025751,             0.95062,             0.92206,             0.98125,             0.73701,            0.025453,           0.0017982,           0.0025827,           0.0064558,           0.0064558,           0.0064558
                 181,             0.02785,           0.0039224,           0.0029837,             0.96156,             0.94738,             0.98323,             0.76935,            0.025135,           0.0018153,            0.002552,            0.006436,            0.006436,            0.006436
                 182,            0.029958,           0.0047386,           0.0024567,                   1,             0.90026,              0.9751,             0.70938,            0.027786,           0.0018087,           0.0025179,           0.0064162,           0.0064162,           0.0064162
                 183,            0.026257,           0.0034988,            0.002362,             0.91153,             0.94198,             0.96516,             0.69465,            0.027081,           0.0017763,           0.0024758,           0.0063964,           0.0063964,           0.0063964
                 184,            0.030079,            0.004407,            0.002411,             0.98048,             0.94285,             0.98365,             0.76081,            0.023637,           0.0017998,           0.0024786,           0.0063766,           0.0063766,           0.0063766
                 185,            0.026053,           0.0036618,           0.0023941,             0.96544,             0.92089,              0.9742,             0.69496,            0.027833,            0.001818,           0.0024676,           0.0063568,           0.0063568,           0.0063568
                 186,            0.031926,           0.0045531,           0.0025361,             0.98245,             0.93927,             0.98126,             0.76145,             0.02503,           0.0017813,           0.0024738,            0.006337,            0.006337,            0.006337
                 187,            0.028353,           0.0037997,           0.0025999,             0.95943,             0.94341,              0.9822,             0.72825,            0.025425,           0.0017552,           0.0024809,           0.0063172,           0.0063172,           0.0063172
                 188,            0.029584,           0.0039024,           0.0026406,              0.9749,             0.94722,             0.98583,              0.7421,            0.024692,           0.0017329,           0.0024806,           0.0062974,           0.0062974,           0.0062974
                 189,             0.02868,           0.0039737,           0.0025688,             0.97957,             0.94443,              0.9874,             0.76275,            0.023891,           0.0017172,           0.0024845,           0.0062776,           0.0062776,           0.0062776
                 190,            0.030661,           0.0052238,           0.0026659,             0.93152,             0.94527,             0.98251,             0.71928,            0.022296,            0.001693,           0.0024893,           0.0062578,           0.0062578,           0.0062578
                 191,            0.025961,            0.004064,           0.0033293,             0.93523,             0.94401,             0.98333,             0.77971,            0.025183,           0.0016889,           0.0024463,            0.006238,            0.006238,            0.006238
                 192,            0.030222,           0.0039279,           0.0024088,             0.98132,             0.95799,             0.99006,             0.74796,            0.024706,           0.0017033,           0.0024363,           0.0062182,           0.0062182,           0.0062182
                 193,            0.027649,           0.0038739,           0.0025697,             0.98191,             0.95161,             0.99142,             0.75434,            0.024296,           0.0016983,           0.0024588,           0.0061984,           0.0061984,           0.0061984
                 194,            0.030859,           0.0037931,           0.0027966,             0.99082,             0.95161,              0.9906,             0.74216,            0.024211,           0.0017077,           0.0024746,           0.0061786,           0.0061786,           0.0061786
                 195,            0.027285,           0.0037544,            0.002448,             0.99304,             0.96208,             0.99083,              0.7525,            0.026117,           0.0016908,           0.0024785,           0.0061588,           0.0061588,           0.0061588
                 196,            0.029037,           0.0044466,           0.0026224,             0.99017,             0.96246,             0.99115,             0.80965,            0.022755,           0.0016834,           0.0024817,            0.006139,            0.006139,            0.006139
                 197,            0.026214,            0.004549,              0.0026,             0.92897,             0.95478,             0.98163,             0.77919,            0.025151,           0.0016963,           0.0024681,           0.0061192,           0.0061192,           0.0061192
                 198,            0.031124,            0.003509,           0.0026505,             0.98664,             0.96324,             0.99235,             0.78624,            0.020783,           0.0016759,           0.0024833,           0.0060994,           0.0060994,           0.0060994
                 199,            0.024875,           0.0040495,           0.0029189,             0.98373,             0.95161,             0.98986,             0.76585,            0.024136,           0.0016884,           0.0024457,           0.0060796,           0.0060796,           0.0060796
                 200,            0.028598,           0.0037783,           0.0025302,             0.98877,             0.95161,             0.99056,             0.74311,            0.020888,           0.0016689,           0.0024168,           0.0060598,           0.0060598,           0.0060598
                 201,            0.027676,           0.0040291,           0.0024798,             0.99136,             0.95161,             0.99095,             0.75345,            0.022235,           0.0016572,           0.0024011,             0.00604,             0.00604,             0.00604
                 202,            0.029144,           0.0040972,           0.0030441,             0.97276,             0.95161,             0.99103,             0.75384,            0.022631,           0.0016533,           0.0024101,           0.0060202,           0.0060202,           0.0060202
                 203,            0.027555,           0.0042141,           0.0027459,             0.98406,             0.95161,              0.9906,             0.71298,            0.026974,           0.0016469,            0.002418,           0.0060004,           0.0060004,           0.0060004
                 204,            0.029802,             0.00359,           0.0024734,             0.99125,             0.95161,             0.99268,             0.78788,            0.019242,           0.0016025,           0.0024307,           0.0059806,           0.0059806,           0.0059806
                 205,             0.02581,           0.0032102,           0.0023834,             0.97372,             0.98413,               0.995,             0.77223,            0.020531,           0.0016085,           0.0024713,           0.0059608,           0.0059608,           0.0059608
                 206,            0.026933,           0.0037919,           0.0024848,              0.9666,             0.99252,             0.99359,             0.66114,            0.025069,           0.0016119,           0.0024582,            0.005941,            0.005941,            0.005941
                 207,            0.025684,           0.0037468,           0.0024311,             0.98003,             0.99912,               0.995,             0.64722,            0.027357,           0.0016705,           0.0024537,           0.0059212,           0.0059212,           0.0059212
                 208,            0.030548,           0.0043012,           0.0025698,              0.9834,             0.99961,               0.995,             0.76433,            0.021156,            0.001606,           0.0024536,           0.0059014,           0.0059014,           0.0059014
                 209,            0.025503,           0.0035627,           0.0025564,             0.98354,             0.99935,               0.995,             0.74513,            0.023774,           0.0015886,           0.0023801,           0.0058816,           0.0058816,           0.0058816
                 210,             0.03018,           0.0041484,           0.0023315,             0.93218,             0.99871,             0.97262,             0.69573,            0.024545,           0.0015761,           0.0023328,           0.0058618,           0.0058618,           0.0058618
                 211,            0.026698,           0.0038785,           0.0022172,             0.98529,                   1,               0.995,             0.73441,            0.023301,           0.0015321,             0.00228,            0.005842,            0.005842,            0.005842
                 212,            0.027213,           0.0034847,           0.0022738,             0.98468,                   1,               0.995,             0.74358,            0.022144,            0.001515,           0.0022573,           0.0058222,           0.0058222,           0.0058222
                 213,            0.025969,           0.0038717,           0.0022505,             0.98656,                   1,               0.995,             0.76963,            0.021814,           0.0015101,            0.002216,           0.0058024,           0.0058024,           0.0058024
                 214,            0.028139,           0.0040877,           0.0022396,             0.98817,                   1,               0.995,             0.74915,            0.021471,           0.0015001,           0.0022023,           0.0057826,           0.0057826,           0.0057826
                 215,            0.024731,           0.0037331,           0.0021251,             0.99147,              0.9985,               0.995,             0.78144,            0.023336,           0.0015065,           0.0021746,           0.0057628,           0.0057628,           0.0057628
                 216,            0.029611,            0.003306,           0.0022582,             0.99243,             0.99684,               0.995,             0.77858,            0.020123,           0.0015121,           0.0021832,            0.005743,            0.005743,            0.005743
                 217,            0.023665,            0.003975,           0.0022243,             0.99318,                   1,               0.995,             0.78562,            0.023526,           0.0015231,           0.0021799,           0.0057232,           0.0057232,           0.0057232
                 218,            0.027405,           0.0033674,           0.0022267,             0.98826,             0.99773,               0.995,             0.80541,            0.021187,           0.0015027,           0.0022085,           0.0057034,           0.0057034,           0.0057034
                 219,            0.025272,           0.0039115,           0.0023308,             0.99167,              0.9959,               0.995,             0.76368,            0.021819,           0.0014938,           0.0022216,           0.0056836,           0.0056836,           0.0056836
                 220,            0.026375,           0.0036974,            0.002196,             0.99089,             0.99613,               0.995,             0.77219,            0.021082,           0.0014808,           0.0022382,           0.0056638,           0.0056638,           0.0056638
                 221,            0.026429,            0.003684,           0.0024649,             0.99166,             0.99707,               0.995,             0.75435,             0.02449,           0.0014914,           0.0022563,            0.005644,            0.005644,            0.005644
                 222,            0.027549,           0.0031799,           0.0024552,             0.99289,             0.99889,               0.995,             0.76169,            0.020454,           0.0014938,           0.0022852,           0.0056242,           0.0056242,           0.0056242
                 223,            0.025167,           0.0039457,           0.0027469,             0.98497,                   1,               0.995,             0.77161,             0.02078,           0.0014923,           0.0023069,           0.0056044,           0.0056044,           0.0056044
                 224,            0.024944,           0.0039323,            0.002356,              0.9839,                   1,               0.995,             0.82658,            0.022347,           0.0014998,           0.0023041,           0.0055846,           0.0055846,           0.0055846
                 225,            0.025771,           0.0038363,           0.0023843,              0.9823,                   1,               0.995,             0.73785,            0.022352,           0.0015189,           0.0022815,           0.0055648,           0.0055648,           0.0055648
                 226,            0.026592,           0.0040393,           0.0023354,             0.98392,                   1,               0.995,             0.82991,            0.018517,           0.0015038,           0.0022621,            0.005545,            0.005545,            0.005545
                 227,            0.024231,           0.0038171,           0.0022367,             0.98684,               0.978,               0.995,             0.79562,            0.022625,            0.001533,           0.0022502,           0.0055252,           0.0055252,           0.0055252
                 228,            0.026962,           0.0035259,           0.0023775,              0.9879,             0.97551,               0.995,             0.79118,            0.020144,           0.0015299,           0.0022539,           0.0055054,           0.0055054,           0.0055054
                 229,            0.023782,           0.0033902,           0.0022875,             0.98855,             0.96308,             0.99319,             0.71765,            0.022566,           0.0015379,           0.0022271,           0.0054856,           0.0054856,           0.0054856
                 230,            0.027595,            0.003873,           0.0022978,             0.99007,             0.95161,             0.99271,             0.81172,            0.019034,           0.0015138,           0.0022141,           0.0054658,           0.0054658,           0.0054658
                 231,             0.02388,           0.0036308,           0.0024495,             0.97398,             0.95161,             0.98292,             0.78982,            0.022859,           0.0015733,           0.0021642,            0.005446,            0.005446,            0.005446
                 232,            0.030161,           0.0038243,           0.0021044,             0.99269,             0.95161,             0.99107,              0.8351,              0.0202,           0.0015441,           0.0021484,           0.0054262,           0.0054262,           0.0054262
                 233,            0.023722,           0.0041389,           0.0020555,              0.9916,             0.95161,             0.99142,             0.79338,            0.022621,           0.0015344,           0.0021066,           0.0054064,           0.0054064,           0.0054064
                 234,            0.027005,           0.0033726,           0.0020315,             0.99053,             0.95161,             0.99185,             0.81976,            0.020916,           0.0015226,           0.0020968,           0.0053866,           0.0053866,           0.0053866
                 235,            0.025509,           0.0034045,           0.0021249,             0.97222,             0.97955,             0.99312,             0.78728,            0.021288,           0.0015256,           0.0021061,           0.0053668,           0.0053668,           0.0053668
                 236,            0.027064,            0.003643,           0.0021564,             0.99763,              0.9435,             0.98875,              0.7474,            0.020704,           0.0015148,            0.002123,            0.005347,            0.005347,            0.005347
                 237,            0.023264,           0.0031534,           0.0022133,             0.97036,                   1,             0.99359,             0.77777,            0.020829,           0.0015233,           0.0021518,           0.0053272,           0.0053272,           0.0053272
                 238,            0.024596,           0.0039217,           0.0021997,             0.95099,                   1,             0.99359,             0.75509,             0.02008,           0.0015211,           0.0021583,           0.0053074,           0.0053074,           0.0053074
                 239,            0.025343,           0.0030611,           0.0022592,             0.96762,                   1,             0.99406,             0.81126,            0.017876,           0.0015105,           0.0021644,           0.0052876,           0.0052876,           0.0052876
                 240,            0.023784,           0.0035529,           0.0022094,             0.96852,                   1,             0.99406,             0.78999,            0.019622,           0.0014952,           0.0021579,           0.0052678,           0.0052678,           0.0052678
                 241,            0.025368,           0.0037398,           0.0025185,              0.9856,                   1,               0.995,             0.75287,            0.021593,           0.0014932,           0.0021165,            0.005248,            0.005248,            0.005248
                 242,             0.02695,           0.0031761,           0.0020466,             0.98251,                   1,               0.995,             0.82916,            0.017921,            0.001448,           0.0021087,           0.0052282,           0.0052282,           0.0052282
                 243,            0.022097,           0.0032989,           0.0021711,             0.98411,                   1,               0.995,             0.80962,            0.018598,           0.0014562,           0.0020739,           0.0052084,           0.0052084,           0.0052084
                 244,            0.024795,           0.0038317,             0.00204,             0.98659,                   1,               0.995,             0.81084,            0.019269,           0.0014445,           0.0020532,           0.0051886,           0.0051886,           0.0051886
                 245,            0.023631,           0.0034499,           0.0019859,             0.98654,                   1,               0.995,             0.76701,            0.020938,           0.0014461,           0.0020318,           0.0051688,           0.0051688,           0.0051688
                 246,            0.028995,           0.0035585,           0.0020214,             0.97664,                   1,               0.995,             0.78379,            0.021737,           0.0014413,           0.0020448,            0.005149,            0.005149,            0.005149
                 247,             0.02555,           0.0037374,           0.0021659,             0.97496,             0.98417,               0.995,             0.78704,            0.020693,           0.0014283,            0.002032,           0.0051292,           0.0051292,           0.0051292
                 248,            0.025855,            0.003946,           0.0020689,             0.97977,             0.98387,             0.99453,             0.75647,            0.019969,           0.0014201,           0.0020514,           0.0051094,           0.0051094,           0.0051094
                 249,            0.024627,           0.0037541,           0.0020195,              0.9798,              0.9889,             0.99453,             0.78686,            0.020061,           0.0014295,           0.0020732,           0.0050896,           0.0050896,           0.0050896
                 250,            0.025158,           0.0037816,             0.00212,             0.96651,                   1,             0.99406,             0.77528,            0.019556,           0.0014477,           0.0020903,           0.0050698,           0.0050698,           0.0050698
                 251,            0.022183,           0.0033714,            0.002125,              0.9649,                   1,             0.99406,             0.79959,            0.019006,           0.0014327,           0.0021057,             0.00505,             0.00505,             0.00505
                 252,            0.026105,           0.0039063,           0.0025865,             0.97795,             0.96849,             0.99406,             0.76407,            0.019141,           0.0014338,           0.0021066,           0.0050302,           0.0050302,           0.0050302
                 253,            0.024356,            0.003278,           0.0021751,                   1,             0.98095,             0.99453,             0.80401,             0.01969,           0.0014424,           0.0021025,           0.0050104,           0.0050104,           0.0050104
                 254,            0.024275,           0.0038577,           0.0021112,             0.99002,             0.98387,             0.99453,             0.80956,            0.019504,           0.0014389,           0.0021074,           0.0049906,           0.0049906,           0.0049906
                 255,            0.021368,           0.0036529,           0.0025261,             0.99458,             0.99065,               0.995,             0.79041,            0.021993,            0.001474,           0.0020865,           0.0049708,           0.0049708,           0.0049708
                 256,            0.025021,           0.0034544,            0.002014,             0.97864,                   1,               0.995,             0.82966,            0.018934,           0.0014209,           0.0020874,            0.004951,            0.004951,            0.004951
                 257,             0.02195,           0.0039816,           0.0023321,             0.97609,                   1,               0.995,              0.7475,            0.019281,           0.0013976,           0.0020582,           0.0049312,           0.0049312,           0.0049312
                 258,            0.023546,           0.0036947,           0.0020856,             0.97032,                   1,               0.995,             0.81926,            0.019271,           0.0013976,           0.0020412,           0.0049114,           0.0049114,           0.0049114
                 259,            0.024537,           0.0036478,           0.0022656,             0.99098,              0.9932,               0.995,             0.81264,            0.018958,           0.0014004,            0.002015,           0.0048916,           0.0048916,           0.0048916
                 260,            0.023874,            0.003009,           0.0019651,             0.99483,             0.99283,               0.995,             0.77323,            0.019989,           0.0014109,           0.0020034,           0.0048718,           0.0048718,           0.0048718
                 261,            0.024375,           0.0037996,           0.0020343,             0.99026,             0.99186,               0.995,             0.76676,            0.020593,           0.0014053,           0.0019927,            0.004852,            0.004852,            0.004852
                 262,            0.024979,            0.003351,           0.0019661,             0.99399,             0.98368,               0.995,             0.84155,            0.017677,           0.0013708,           0.0019901,           0.0048322,           0.0048322,           0.0048322
                 263,            0.023362,            0.003533,           0.0020637,             0.98655,             0.98387,             0.99453,             0.80543,            0.019411,           0.0013979,           0.0019564,           0.0048124,           0.0048124,           0.0048124
                 264,            0.025178,           0.0036081,           0.0023984,             0.98416,             0.98387,             0.99453,             0.83926,            0.017734,           0.0013876,           0.0019509,           0.0047926,           0.0047926,           0.0047926
                 265,            0.022403,           0.0033737,           0.0019522,             0.99138,             0.99144,               0.995,              0.8037,            0.019851,           0.0013845,            0.001921,           0.0047728,           0.0047728,           0.0047728
                 266,            0.023641,           0.0034489,           0.0019923,             0.98893,              0.9936,               0.995,             0.83473,            0.017688,           0.0013619,           0.0018934,            0.004753,            0.004753,            0.004753
                 267,            0.024231,           0.0031679,           0.0019586,             0.98558,             0.99367,               0.995,             0.78405,            0.018621,            0.001375,           0.0018652,           0.0047332,           0.0047332,           0.0047332
                 268,            0.024145,           0.0029994,           0.0018605,             0.98803,              0.9953,               0.995,             0.81542,            0.016468,           0.0013512,           0.0018514,           0.0047134,           0.0047134,           0.0047134
                 269,            0.020405,           0.0034497,           0.0018116,             0.99062,             0.99691,               0.995,             0.83137,             0.01815,           0.0013704,           0.0018123,           0.0046936,           0.0046936,           0.0046936
                 270,             0.02409,           0.0031897,           0.0018329,             0.99068,                   1,               0.995,             0.82861,             0.01854,           0.0013658,           0.0018131,           0.0046738,           0.0046738,           0.0046738
                 271,            0.023563,           0.0031167,           0.0018106,             0.98682,                   1,               0.995,             0.84723,            0.017226,           0.0013546,            0.001814,            0.004654,            0.004654,            0.004654
                 272,            0.021929,           0.0032539,           0.0018448,             0.98748,                   1,               0.995,              0.8282,            0.018013,           0.0013733,           0.0018139,           0.0046342,           0.0046342,           0.0046342
                 273,            0.021146,           0.0028074,           0.0017419,             0.99039,                   1,               0.995,             0.74221,            0.018915,           0.0013941,            0.001824,           0.0046144,           0.0046144,           0.0046144
                 274,            0.027426,           0.0037762,           0.0018432,              0.9891,                   1,               0.995,             0.82077,            0.019177,           0.0013815,           0.0018169,           0.0045946,           0.0045946,           0.0045946
                 275,            0.023682,           0.0042819,           0.0019104,             0.99116,                   1,               0.995,             0.81782,            0.019067,           0.0014011,           0.0018231,           0.0045748,           0.0045748,           0.0045748
                 276,            0.025343,            0.003563,           0.0018824,             0.99146,                   1,               0.995,             0.83137,            0.017701,             0.00139,           0.0018336,            0.004555,            0.004555,            0.004555
                 277,            0.021664,           0.0030794,           0.0019982,             0.99131,                   1,               0.995,             0.81418,            0.018473,            0.001423,           0.0018417,           0.0045352,           0.0045352,           0.0045352
                 278,            0.023324,           0.0033211,             0.00183,             0.98928,                   1,               0.995,             0.80197,            0.018058,           0.0014086,           0.0018444,           0.0045154,           0.0045154,           0.0045154
                 279,            0.022054,           0.0038123,           0.0018155,              0.9839,                   1,               0.995,             0.75294,            0.019894,           0.0014285,           0.0018408,           0.0044956,           0.0044956,           0.0044956
                 280,             0.02677,           0.0034629,           0.0019013,             0.98409,                   1,               0.995,              0.7854,            0.017748,           0.0014175,           0.0018407,           0.0044758,           0.0044758,           0.0044758
                 281,            0.022756,           0.0034076,           0.0018899,             0.99242,                   1,               0.995,             0.76634,            0.018816,           0.0014291,           0.0018548,            0.004456,            0.004456,            0.004456
                 282,            0.023789,           0.0031815,            0.001903,             0.99061,                   1,               0.995,              0.8422,            0.017199,           0.0013962,           0.0018637,           0.0044362,           0.0044362,           0.0044362
                 283,            0.020558,            0.002978,           0.0018992,             0.98268,                   1,               0.995,             0.80604,            0.017861,           0.0013898,           0.0018807,           0.0044164,           0.0044164,           0.0044164
                 284,            0.023065,            0.003117,           0.0019577,             0.97725,                   1,               0.995,             0.82698,            0.017098,            0.001392,           0.0018906,           0.0043966,           0.0043966,           0.0043966
                 285,            0.023558,           0.0039166,            0.001909,             0.97676,                   1,             0.99453,             0.84606,            0.016765,           0.0013842,           0.0018848,           0.0043768,           0.0043768,           0.0043768
                 286,            0.023182,           0.0034604,           0.0018946,             0.97737,                   1,             0.99453,             0.85403,            0.017065,           0.0013798,           0.0018893,            0.004357,            0.004357,            0.004357
                 287,            0.024267,           0.0028503,           0.0023194,             0.99029,              0.9914,               0.995,             0.83499,            0.016534,           0.0013681,           0.0018762,           0.0043372,           0.0043372,           0.0043372
                 288,            0.022835,           0.0036147,            0.001952,              0.9815,             0.98387,             0.99453,             0.83204,            0.015724,           0.0013668,           0.0018695,           0.0043174,           0.0043174,           0.0043174
                 289,            0.020512,           0.0035446,           0.0019084,              0.9939,             0.99939,               0.995,             0.79744,            0.018509,           0.0013964,           0.0018446,           0.0042976,           0.0042976,           0.0042976
                 290,            0.023433,            0.003484,           0.0019242,             0.99009,                   1,               0.995,             0.86085,            0.014874,           0.0013633,           0.0018432,           0.0042778,           0.0042778,           0.0042778
                 291,            0.020506,           0.0035834,           0.0018394,             0.99121,                   1,               0.995,             0.84981,            0.015283,           0.0013442,           0.0018273,            0.004258,            0.004258,            0.004258
                 292,            0.021667,           0.0032108,           0.0018093,              0.9905,                   1,               0.995,             0.84535,            0.015899,           0.0013484,            0.001827,           0.0042382,           0.0042382,           0.0042382
                 293,            0.020377,           0.0032362,           0.0019265,             0.99113,                   1,               0.995,             0.84974,            0.018281,           0.0013627,           0.0018141,           0.0042184,           0.0042184,           0.0042184
                 294,            0.026269,           0.0028258,           0.0017801,             0.99064,                   1,               0.995,             0.85035,            0.016282,           0.0013378,           0.0018123,           0.0041986,           0.0041986,           0.0041986
                 295,            0.019217,           0.0034463,           0.0017132,             0.98904,                   1,               0.995,             0.81669,            0.017608,           0.0013224,           0.0017952,           0.0041788,           0.0041788,           0.0041788
                 296,            0.023043,           0.0034256,           0.0020279,              0.9884,                   1,               0.995,             0.84428,            0.016899,           0.0013285,           0.0017906,            0.004159,            0.004159,            0.004159
                 297,            0.019646,            0.003625,           0.0017027,             0.98767,                   1,               0.995,             0.81831,            0.017231,           0.0013098,           0.0017823,           0.0041392,           0.0041392,           0.0041392
                 298,            0.020597,           0.0023697,           0.0017268,             0.98753,                   1,               0.995,             0.87593,            0.015758,           0.0012745,           0.0017794,           0.0041194,           0.0041194,           0.0041194
                 299,            0.021154,            0.003527,            0.001721,             0.98821,                   1,               0.995,             0.83221,             0.01691,           0.0012838,           0.0017709,           0.0040996,           0.0040996,           0.0040996
                 300,            0.022261,           0.0031169,           0.0018743,             0.98838,                   1,               0.995,             0.87144,            0.015995,           0.0012746,           0.0017724,           0.0040798,           0.0040798,           0.0040798
                 301,            0.020627,           0.0031491,           0.0018286,             0.98765,                   1,               0.995,             0.81683,            0.017902,           0.0012889,           0.0017729,             0.00406,             0.00406,             0.00406
